Unnamed: 0,GRAPH_IDX,NUM_NODES,LOG_NUM_EDGES,IS_CONNECTED,LOGRATIO_EDGETONODES,DENSITY,LOG_CHROMATIC_NUM,NORM_MIS,GRAPH_ASSORTATIVITY,SPECTRAL_GAP,LOG_LARGESTEIGVAL,LOG_SECONDLARGESTEIGVAL,LOG_SMALLESTEIGVAL,MIN_ECC,MAX_ECC,LOGRATIO_MAXMINECC,GIRTH,TRANSITIVITY,CALCULATED_RATIO,percent_cut,percent_positive_lower_triangular,percent_close1_lower_triangular,percent_close3_lower_triangular,expected_costGW_over_sdp_cost,std_costGW_over_sdp_cost
0,graph_0,20,3.58351893845611,1,-1.7193870122113863,0.1894736842105263,1.3862943611198906,0.75,-0.77730384,0.3883980205245974,(0.615073020585297+0j),(0.37939053314542576+0j),(-0.513528426493811+0j),2,2,0.0,3,0.2135593220338983,0.96875,0.8910925722732181,0.295,0.9375,0.8275,0.9719341853831358,0.03404767294857
1,graph_1,20,3.58351893845611,1,-1.7193870122113863,0.1894736842105263,1.3862943611198906,0.75,-0.77730384,0.3883980205245974,(0.615073020585297+0j),(0.37939053314542576+0j),(-0.513528426493811+0j),2,2,0.0,3,0.2135593220338983,0.96875,0.8910925722732181,0.295,0.9375,0.8275,0.9745838664427454,0.0308011697314932
2,graph_2,20,3.58351893845611,1,-1.7193870122113863,0.1894736842105263,1.3862943611198906,0.75,-0.77730384,0.3883980205245974,(0.615073020585297+0j),(0.37939053314542576+0j),(-0.513528426493811+0j),2,2,0.0,3,0.2135593220338983,0.96875,0.8910925722732181,0.295,0.9375,0.8275,0.9715289400446072,0.0386899023059387
3,graph_3,20,3.58351893845611,1,-1.7193870122113863,0.1894736842105263,1.3862943611198906,0.75,-0.77730384,0.3883980205245974,(0.615073020585297+0j),(0.37939053314542576+0j),(-0.513528426493811+0j),2,2,0.0,3,0.2135593220338983,0.96875,0.8910925722732181,0.295,0.9375,0.8275,0.9733369577088116,0.0329580410649819
4,graph_4,20,3.58351893845611,1,-1.7193870122113863,0.1894736842105263,1.3862943611198906,0.75,-0.77730384,0.3883980205245974,(0.615073020585297+0j),(0.37939053314542576+0j),(-0.513528426493811+0j),2,2,0.0,3,0.2135593220338983,0.96875,0.8910925722732181,0.295,0.9375,0.8275,0.9709366583959886,0.0353420960634344
5,graph_5,20,3.58351893845611,1,-1.7193870122113863,0.1894736842105263,1.3862943611198906,0.75,-0.77730384,0.3883980205245974,(0.615073020585297+0j),(0.37939053314542576+0j),(-0.513528426493811+0j),2,2,0.0,3,0.2135593220338983,0.96875,0.8910925722732181,0.295,0.9375,0.8275,0.9732746122721148,0.0311214906522949
6,graph_6,20,3.58351893845611,1,-1.7193870122113863,0.1894736842105263,1.3862943611198906,0.75,-0.77730384,0.3883980205245974,(0.615073020585297+0j),(0.37939053314542576+0j),(-0.513528426493811+0j),2,2,0.0,3,0.2135593220338983,0.96875,0.8910925722732181,0.295,0.9375,0.8275,0.9734304758638566,0.0341119996003566
7,graph_7,20,3.58351893845611,1,-1.7193870122113863,0.1894736842105263,1.3862943611198906,0.75,-0.77730384,0.3883980205245974,(0.615073020585297+0j),(0.37939053314542576+0j),(-0.513528426493811+0j),2,2,0.0,3,0.2135593220338983,0.96875,0.8910925722732181,0.295,0.9375,0.8275,0.9720277035381808,0.0341035237534927
8,graph_8,20,3.58351893845611,1,-1.7193870122113863,0.1894736842105263,1.3862943611198906,0.75,-0.77730384,0.3883980205245974,(0.615073020585297+0j),(0.37939053314542576+0j),(-0.513528426493811+0j),2,2,0.0,3,0.2135593220338983,0.96875,0.8910925722732181,0.295,0.9375,0.8275,0.9720588762565292,0.0360784455693355
9,graph_9,20,3.58351893845611,1,-1.7193870122113863,0.1894736842105263,1.3862943611198906,0.75,-0.77730384,0.3883980205245974,(0.615073020585297+0j),(0.37939053314542576+0j),(-0.513528426493811+0j),2,2,0.0,3,0.2135593220338983,0.96875,0.8910925722732181,0.295,0.9375,0.8275,0.9715289400446072,0.0346065473967232
10,graph_10,20,3.610917912644224,1,-1.7117702640996613,0.1947368421052631,1.3862943611198906,0.75,-0.78955404,0.3931352895573012,(0.6171374139324294+0j),(0.37876447773908406+0j),(-0.48610975793651406+0j),2,2,0.0,3,0.2129032258064516,0.9696969696969696,0.8940377314558142,0.3075,0.9375,0.855,0.9747457280582676,0.0275819621885312
11,graph_11,20,3.610917912644224,1,-1.7117702640996613,0.1947368421052631,1.3862943611198906,0.75,-0.78955404,0.3931352895573012,(0.6171374139324294+0j),(0.37876447773908406+0j),(-0.48610975793651406+0j),2,2,0.0,3,0.2129032258064516,0.9696969696969696,0.8940377314558142,0.3075,0.9375,0.855,0.9725993769017072,0.0315189240055092
12,graph_12,20,3.610917912644224,1,-1.7117702640996613,0.1947368421052631,1.3862943611198906,0.75,-0.78955404,0.3931352895573012,(0.6171374139324294+0j),(0.37876447773908406+0j),(-0.48610975793651406+0j),2,2,0.0,3,0.2129032258064516,0.9696969696969696,0.8940377314558142,0.3075,0.9375,0.855,0.9745038856744296,0.0289375806826042
13,graph_13,20,3.610917912644224,1,-1.7117702640996613,0.1947368421052631,1.3862943611198906,0.75,-0.78955404,0.3931352895573012,(0.6171374139324294+0j),(0.37876447773908406+0j),(-0.48610975793651406+0j),2,2,0.0,3,0.2129032258064516,0.9696969696969696,0.8940377314558142,0.3075,0.9375,0.855,0.9730830616693826,0.0303401216599429
